Trained Model,Test Dataset,mAP50,mAP50-95,Precision,Recall,FPS,Predictions,Ground Truth
vineyard_object_detection_paper-16,Test: Dataset (v37),0.3087144048871662,0.1094048735563408,0.3087144048871662,0.42857142857142855,56.85233477668014,692,539
vineyard_object_detection_paper-16,Test: Dataset (v38),0.566963448986547,0.2821478633435366,0.566963448986547,0.6066481994459834,10.815549659092904,284,361
vineyard_object_detection_paper-16,Test: Dataset (v39),0.680455044810668,0.4045962120598209,0.680455044810668,0.7235772357723578,22.30926732878652,355,369
vineyard_object_detection_paper-16,Test: Dataset (v4),0.4126286317041084,0.19007637834342409,0.4126286317041084,0.5030181086519114,36.23167230872434,1685,1491
vineyard_object_detection_paper-16,Test: Dataset (v40),0.5968244550837525,0.35382263384414836,0.5968244550837525,0.665083135391924,34.87614917583563,439,421
vineyard_object_detection_paper-16,Test: Dataset (v41),0.531577157329396,0.3087332239483165,0.531577157329396,0.5970464135021097,57.88805749296521,428,474
vineyard_object_detection_paper-16,Test: Dataset (v42),0.19801363449814652,0.06017575616367439,0.19801363449814652,0.2429614181438999,12.322476244527689,430,959
vineyard_object_detection_paper-16,Test: Dataset (v43),0.36113619833381405,0.1288848698296342,0.36113619833381405,0.4065040650406504,23.451180860852674,653,984
vineyard_object_detection_paper-16,Test: Dataset (v44),0.3375861611854076,0.1322871646854775,0.3375861611854076,0.4392523364485981,35.757351091816716,1246,1070
vineyard_object_detection_paper-16,Test: Dataset (v45),0.310215880746934,0.12212034368086785,0.310215880746934,0.40264026402640263,58.71645864648354,1132,1212
vineyard_object_detection_paper-16,Test: Dataset (v46),0.39423913035147734,0.17187910247081706,0.39423913035147734,0.43415906127770537,12.30153665850322,472,767
vineyard_object_detection_paper-16,Test: Dataset (v47),0.5345587422216138,0.27592231540573003,0.5345587422216138,0.5790816326530612,23.553604334913583,639,784
vineyard_object_detection_paper-16,Test: Dataset (v48),0.49694860007999586,0.26351626077419776,0.49694860007999586,0.5648148148148148,35.851965076328455,777,864
vineyard_object_detection_paper-16,Test: Dataset (v49),0.44401703201657117,0.2317389024093003,0.44401703201657117,0.5030425963488844,58.8547735171473,766,986
vineyard_object_detection_paper-16,Test: Dataset (v5),0.3642170074466706,0.16733675491640018,0.3642170074466706,0.44881434355118566,59.79851848477252,1569,1729
vineyard_object_detection_paper-16,Test: Dataset (v50),0.32361543136134546,0.13709955110428054,0.32361543136134546,0.36980306345733044,12.317563906737027,526,914
vineyard_object_detection_paper-16,Test: Dataset (v51),0.46799120750582607,0.2129959559270437,0.46799120750582607,0.511727078891258,23.72087778600674,724,938
vineyard_object_detection_paper-16,Test: Dataset (v52),0.4193310414437543,0.19669772976324212,0.4193310414437543,0.517175572519084,35.88709499975138,1347,1048
vineyard_object_detection_paper-16,Test: Dataset (v53),0.372298962858398,0.17082082586756642,0.372298962858398,0.46261298274445356,59.07064812232231,1231,1217
vineyard_object_detection_paper-16,Test: Dataset (v54),0.3003157758023945,0.11870338463317867,0.3003157758023945,0.3424242424242424,13.075425401217888,714,1320
vineyard_object_detection_paper-16,Test: Dataset (v55),0.4501742375458854,0.19845181733175102,0.4501742375458854,0.49297856614929786,24.372170326332636,1008,1353
vineyard_object_detection_paper-16,Test: Dataset (v56),0.4126286317041084,0.19007637834342409,0.4126286317041084,0.5030181086519114,36.04319003605121,1685,1491
vineyard_object_detection_paper-16,Test: Dataset (v57),0.3642170074466706,0.16733675491640018,0.3642170074466706,0.44881434355118566,60.25472621318482,1569,1729
vineyard_object_detection_paper-16,Test: Dataset (v6),0.2837116242448124,0.10890112792746498,0.2837116242448124,0.3497536945812808,7.117926878893584,235,406
vineyard_object_detection_paper-16,Test: Dataset (v7),0.4141471712169401,0.17092193439535666,0.4141471712169401,0.4506024096385542,21.699244862549723,284,415
vineyard_object_detection_paper-16,Test: Dataset (v70),0.44095226631060297,0.20860018831586102,0.44095226631060297,0.48891786179921776,7.931067409635552,546,767
vineyard_object_detection_paper-16,Test: Dataset (v8),0.3996151377953364,0.17990462119497685,0.3996151377953364,0.46952595936794583,34.71646652708997,338,443
vineyard_object_detection_paper-16,Test: Dataset (v9),0.35878593207633425,0.1634122914833215,0.35878593207633425,0.416015625,59.050912404158645,338,512
vineyard_object_detection_paper-17,Test: Dataset (v10),0.16591844563260266,0.05402641030097905,0.16591844563260266,0.18806509945750452,7.131776980395472,159,553
vineyard_object_detection_paper-17,Test: Dataset (v11),0.24128792642691055,0.09004925485854298,0.24128792642691055,0.2759226713532513,21.95285167122458,229,569
vineyard_object_detection_paper-17,Test: Dataset (v12),0.3469121209338137,0.11486083370017405,0.3469121209338137,0.4082934609250399,34.72040007518187,440,627
vineyard_object_detection_paper-17,Test: Dataset (v13),0.2960456900452108,0.10195230833435416,0.2960456900452108,0.3405114401076716,57.46031021098602,405,743
vineyard_object_detection_paper-17,Test: Dataset (v14),0.6494054542991283,0.3610290846059212,0.6494054542991283,0.6925207756232687,7.192429484157296,315,361
vineyard_object_detection_paper-17,Test: Dataset (v15),0.6878949497046064,0.42520431893424954,0.6878949497046064,0.7317073170731707,22.205347604359353,356,369
vineyard_object_detection_paper-17,Test: Dataset (v16),0.6717056644085704,0.43010346025971447,0.6717056644085704,0.7054631828978623,35.234290446056555,377,421
vineyard_object_detection_paper-17,Test: Dataset (v17),0.6126651249021052,0.38063248320565385,0.6126651249021052,0.6434599156118144,58.355770355310774,390,474
vineyard_object_detection_paper-17,Test: Dataset (v18),0.18132072129335772,0.0630485990462803,0.18132072129335772,0.2064650677789364,7.580588716900586,282,959
vineyard_object_detection_paper-17,Test: Dataset (v19),0.2645827556896212,0.10428812967863373,0.2645827556896212,0.2967479674796748,23.493561128928306,409,984
vineyard_object_detection_paper-17,Test: Dataset (v2),0.30785253367437254,0.1446058273154772,0.30785253367437254,0.3393939393939394,7.919416266486737,597,1320
vineyard_object_detection_paper-17,Test: Dataset (v20),0.3592576835093951,0.1314371175502501,0.3592576835093951,0.4102803738317757,35.91001448718838,681,1070
vineyard_object_detection_paper-17,Test: Dataset (v21),0.2867420202714971,0.1109611610147226,0.2867420202714971,0.3354581673306773,59.45828735961325,645,1255
vineyard_object_detection_paper-17,Test: Dataset (v23),0.4800805929034214,0.26729389848211615,0.4800805929034214,0.5165816326530612,23.480165785589342,536,784
vineyard_object_detection_paper-17,Test: Dataset (v24),0.517489277217255,0.28657126362947694,0.517489277217255,0.5555555555555556,35.96525268440939,618,864
vineyard_object_detection_paper-17,Test: Dataset (v25),0.43828667059476967,0.24702228376647745,0.43828667059476967,0.47971602434077076,59.32962600771837,630,986
vineyard_object_detection_paper-17,Test: Dataset (v26),0.3567715107525258,0.17439806196237842,0.3567715107525258,0.387308533916849,7.674496134669045,474,914
vineyard_object_detection_paper-17,Test: Dataset (v27),0.4171408997399931,0.2179382708166272,0.4171408997399931,0.4552238805970149,23.85326187878801,585,938
vineyard_object_detection_paper-17,Test: Dataset (v28),0.47735068123853186,0.23184048621635425,0.47735068123853186,0.5276717557251909,35.69384354457048,817,1048
vineyard_object_detection_paper-17,Test: Dataset (v29),0.4344771646051574,0.21700530609284174,0.4344771646051574,0.47766636280765723,59.30542714244994,743,1097
vineyard_object_detection_paper-17,Test: Dataset (v3),0.38042620129522037,0.19029186825111905,0.38042620129522037,0.4153732446415373,24.31991407290597,765,1353
vineyard_object_detection_paper-17,Test: Dataset (v30),0.15071759548552302,0.05080330147900208,0.15071759548552302,0.1724137931034483,10.781950777267479,97,406
vineyard_object_detection_paper-17,Test: Dataset (v31),0.30048321133134853,0.12985727369141276,0.30048321133134853,0.3253012048192771,21.975561837200605,180,415
vineyard_object_detection_paper-17,Test: Dataset (v32),0.3721915673005593,0.1583524437628367,0.3721915673005593,0.41309255079006774,35.09864056495594,241,443
vineyard_object_detection_paper-17,Test: Dataset (v33),0.2806982764131378,0.12849768497225916,0.2806982764131378,0.328,57.89742470959642,234,500
vineyard_object_detection_paper-17,Test: Dataset (v34),0.13443764563030375,0.03831217687094545,0.13443764563030375,0.15913200723327306,10.589740854553375,139,553
vineyard_object_detection_paper-17,Test: Dataset (v35),0.24128792642691055,0.09004925485854298,0.24128792642691055,0.2759226713532513,22.022169180770533,229,569
vineyard_object_detection_paper-17,Test: Dataset (v36),0.3469121209338137,0.11486083370017405,0.3469121209338137,0.4082934609250399,34.898146493498544,440,627
vineyard_object_detection_paper-17,Test: Dataset (v37),0.3514099892345056,0.12547489392983605,0.3514099892345056,0.4025974025974026,57.81178114373577,338,539
vineyard_object_detection_paper-17,Test: Dataset (v38),0.6135538547087818,0.3080953508174406,0.6135538547087818,0.6509695290858726,10.929972596770204,291,361
vineyard_object_detection_paper-17,Test: Dataset (v39),0.6878949497046064,0.42520431893424954,0.6878949497046064,0.7317073170731707,22.23725657423321,356,369
vineyard_object_detection_paper-17,Test: Dataset (v4),0.44711305419013087,0.2090694944312344,0.44711305419013087,0.4936284372904091,36.17875599850114,1058,1491
vineyard_object_detection_paper-17,Test: Dataset (v40),0.6717056644085704,0.43010346025971447,0.6717056644085704,0.7054631828978623,34.86834783170686,377,421
vineyard_object_detection_paper-17,Test: Dataset (v41),0.6126651249021052,0.38063248320565385,0.6126651249021052,0.6434599156118144,58.78388513106087,390,474
vineyard_object_detection_paper-17,Test: Dataset (v42),0.14075652893080517,0.04296835360294451,0.14075652893080517,0.16475495307612095,12.269914585823495,236,959
vineyard_object_detection_paper-17,Test: Dataset (v43),0.2645827556896212,0.10428812967863373,0.2645827556896212,0.2967479674796748,23.715861829354022,409,984
vineyard_object_detection_paper-17,Test: Dataset (v44),0.3592576835093951,0.1314371175502501,0.3592576835093951,0.4102803738317757,35.767283237382614,681,1070
vineyard_object_detection_paper-17,Test: Dataset (v45),0.2949769474066085,0.1141517684547957,0.2949769474066085,0.3432343234323432,59.47656407402424,637,1212
vineyard_object_detection_paper-17,Test: Dataset (v46),0.3663837205451141,0.1720781922521477,0.3663837205451141,0.39765319426336376,12.421486571194174,388,767
vineyard_object_detection_paper-17,Test: Dataset (v47),0.4800805929034214,0.26729389848211615,0.4800805929034214,0.5165816326530612,23.63340272299819,536,784
vineyard_object_detection_paper-17,Test: Dataset (v48),0.517489277217255,0.28657126362947694,0.517489277217255,0.5555555555555556,35.848548304284954,618,864
vineyard_object_detection_paper-17,Test: Dataset (v49),0.43828667059476967,0.24702228376647745,0.43828667059476967,0.47971602434077076,59.89563151721286,630,986
vineyard_object_detection_paper-17,Test: Dataset (v5),0.3746342505681096,0.18011311875086397,0.3746342505681096,0.4198958935801041,60.90648712110835,1035,1729
vineyard_object_detection_paper-17,Test: Dataset (v50),0.3265307266139622,0.14529741398038867,0.3265307266139622,0.3533916849015317,12.604341516907814,430,914
vineyard_object_detection_paper-17,Test: Dataset (v51),0.4171408997399931,0.2179382708166272,0.4171408997399931,0.4552238805970149,24.09411060935048,585,938
vineyard_object_detection_paper-17,Test: Dataset (v52),0.47735068123853186,0.23184048621635425,0.47735068123853186,0.5276717557251909,36.127529237429876,817,1048
vineyard_object_detection_paper-17,Test: Dataset (v53),0.4162584873530817,0.20331084217903245,0.4162584873530817,0.45850451930977815,60.455989528066674,795,1217
vineyard_object_detection_paper-17,Test: Dataset (v54),0.26938847309381964,0.11602666193650144,0.26938847309381964,0.29772727272727273,13.272979224457892,527,1320
vineyard_object_detection_paper-17,Test: Dataset (v55),0.38042620129522037,0.19029186825111905,0.38042620129522037,0.4153732446415373,24.385402410453278,765,1353
vineyard_object_detection_paper-17,Test: Dataset (v56),0.44711305419013087,0.2090694944312344,0.44711305419013087,0.4936284372904091,36.33465067447894,1058,1491
vineyard_object_detection_paper-17,Test: Dataset (v57),0.3746342505681096,0.18011311875086397,0.3746342505681096,0.4198958935801041,60.32605119586062,1035,1729
vineyard_object_detection_paper-17,Test: Dataset (v6),0.20666557667264904,0.07836378671898535,0.20666557667264904,0.2315270935960591,6.881440746154929,123,406
vineyard_object_detection_paper-17,Test: Dataset (v7),0.30048321133134853,0.12985727369141276,0.30048321133134853,0.3253012048192771,22.269553624349786,180,415
vineyard_object_detection_paper-17,Test: Dataset (v70),0.41102136969405845,0.21008297219207736,0.41102136969405845,0.4485006518904824,7.686963113570014,438,767
vineyard_object_detection_paper-17,Test: Dataset (v8),0.3721915673005593,0.1583524437628367,0.3721915673005593,0.41309255079006774,34.982371812862326,241,443
vineyard_object_detection_paper-17,Test: Dataset (v9),0.2807662801684148,0.12823360385465682,0.2807662801684148,0.328125,57.306015954675445,240,512
vineyard_object_detection_paper-18,Test: Dataset (v10),0.8893408379290318,0.4832765383258151,0.8893408379290318,0.9132007233273056,6.855374583821211,572,553
vineyard_object_detection_paper-18,Test: Dataset (v11),0.8514313778962329,0.46035904579993436,0.8514313778962329,0.8734622144112478,22.202016198572576,563,569
vineyard_object_detection_paper-18,Test: Dataset (v12),0.4894128266567206,0.21949418184255806,0.4894128266567206,0.5566188197767146,34.97897512220966,541,627
vineyard_object_detection_paper-18,Test: Dataset (v13),0.49884355957921583,0.22399256323042951,0.49884355957921583,0.5706594885598923,57.71478744957841,643,743
vineyard_object_detection_paper-18,Test: Dataset (v14),0.3071430333694576,0.1163472788110903,0.3071430333694576,0.3988919667590028,7.0495718454823555,332,361
vineyard_object_detection_paper-18,Test: Dataset (v15),0.26834893552679545,0.0953845617036189,0.26834893552679545,0.35772357723577236,22.246289816251373,314,369
vineyard_object_detection_paper-18,Test: Dataset (v16),0.08593604723574765,0.02060729052494972,0.08593604723574765,0.166270783847981,35.227049825476335,228,421
vineyard_object_detection_paper-18,Test: Dataset (v17),0.09278138979531741,0.018356120038715826,0.09278138979531741,0.16666666666666666,59.36005817455128,253,474
vineyard_object_detection_paper-18,Test: Dataset (v18),0.7887446100410328,0.4088354726449241,0.7887446100410328,0.8373305526590198,7.629974116088341,984,959
vineyard_object_detection_paper-18,Test: Dataset (v19),0.7521752273020677,0.38629556342191373,0.7521752273020677,0.7947154471544715,23.749968964048374,951,984
vineyard_object_detection_paper-18,Test: Dataset (v2),0.6618703025541572,0.3288477269633861,0.6618703025541572,0.7174242424242424,7.92650135315828,1316,1320
vineyard_object_detection_paper-18,Test: Dataset (v20),0.3978452886114927,0.16882516090402144,0.3978452886114927,0.4672897196261682,35.96056289564097,804,1070
vineyard_object_detection_paper-18,Test: Dataset (v21),0.400143735554948,0.1691899605868318,0.400143735554948,0.47250996015936253,60.10973510467356,915,1255
vineyard_object_detection_paper-18,Test: Dataset (v23),0.44214998667473904,0.18532548572354116,0.44214998667473904,0.5318877551020408,23.545712932980752,702,784
vineyard_object_detection_paper-18,Test: Dataset (v24),0.17510571694740223,0.05496907842054109,0.17510571694740223,0.25578703703703703,35.931385735389796,491,864
vineyard_object_detection_paper-18,Test: Dataset (v25),0.17139309237958392,0.04913567337932299,0.17139309237958392,0.2515212981744422,60.06795610435507,525,986
vineyard_object_detection_paper-18,Test: Dataset (v26),0.6752090893971054,0.34189607498417446,0.6752090893971054,0.7100656455142232,7.683759546056196,904,914
vineyard_object_detection_paper-18,Test: Dataset (v27),0.6338101494696757,0.3203901328910958,0.6338101494696757,0.6705756929637526,23.983610458707602,877,938
vineyard_object_detection_paper-18,Test: Dataset (v28),0.3291095238581573,0.13957797609615605,0.3291095238581573,0.3998091603053435,36.11844489696789,769,1048
vineyard_object_detection_paper-18,Test: Dataset (v29),0.3290122988875123,0.1359235281198492,0.3290122988875123,0.4001823154056518,59.86760159178325,792,1097
vineyard_object_detection_paper-18,Test: Dataset (v3),0.622338978034028,0.306970091157201,0.622338978034028,0.6755358462675536,24.256565794750475,1265,1353
vineyard_object_detection_paper-18,Test: Dataset (v30),0.5879911780681059,0.2600617474302766,0.5879911780681059,0.6798029556650246,10.436555368777418,380,406
vineyard_object_detection_paper-18,Test: Dataset (v31),0.6006323401923559,0.27550855724815926,0.6006323401923559,0.6867469879518072,21.881496209718993,388,415
vineyard_object_detection_paper-18,Test: Dataset (v32),0.268371622478882,0.09396317365193421,0.268371622478882,0.34085778781038373,34.9527914482553,263,443
vineyard_object_detection_paper-18,Test: Dataset (v33),0.2465178572651053,0.08720064500164952,0.2465178572651053,0.326,58.32909472975048,264,500
vineyard_object_detection_paper-18,Test: Dataset (v34),0.8707667674957771,0.45905450449986074,0.8707667674957771,0.8987341772151899,10.476821961264296,568,553
vineyard_object_detection_paper-18,Test: Dataset (v35),0.8514313778962329,0.46035904579993436,0.8514313778962329,0.8734622144112478,21.88953586334309,563,569
vineyard_object_detection_paper-18,Test: Dataset (v36),0.4894128266567206,0.21949418184255806,0.4894128266567206,0.5566188197767146,34.961623615604516,541,627
vineyard_object_detection_paper-18,Test: Dataset (v37),0.4661317169681494,0.21265696915850596,0.4661317169681494,0.549165120593692,58.02516317972435,478,539
vineyard_object_detection_paper-18,Test: Dataset (v38),0.33995656189122475,0.15975834480192305,0.33995656189122475,0.4182825484764543,10.887313992350444,305,361
vineyard_object_detection_paper-18,Test: Dataset (v39),0.26834893552679545,0.0953845617036189,0.26834893552679545,0.35772357723577236,22.35030970444505,314,369
vineyard_object_detection_paper-18,Test: Dataset (v4),0.3136157234174001,0.12629182828865798,0.3136157234174001,0.3822937625754527,36.32062499379464,1032,1491
vineyard_object_detection_paper-18,Test: Dataset (v40),0.08593604723574765,0.02060729052494972,0.08593604723574765,0.166270783847981,35.36468460936756,228,421
vineyard_object_detection_paper-18,Test: Dataset (v41),0.09278138979531741,0.018356120038715826,0.09278138979531741,0.16666666666666666,58.241706546857024,253,474
vineyard_object_detection_paper-18,Test: Dataset (v42),0.7595194560325141,0.376706672596352,0.7595194560325141,0.8060479666319083,12.25055467054794,948,959
vineyard_object_detection_paper-18,Test: Dataset (v43),0.7521752273020677,0.38629556342191373,0.7521752273020677,0.7947154471544715,23.425850544762348,951,984
vineyard_object_detection_paper-18,Test: Dataset (v44),0.3978452886114927,0.16882516090402144,0.3978452886114927,0.4672897196261682,35.89884210289718,804,1070
vineyard_object_detection_paper-18,Test: Dataset (v45),0.39213847543201963,0.16338704478291158,0.39213847543201963,0.4661716171617162,59.72630126284831,878,1212
vineyard_object_detection_paper-18,Test: Dataset (v46),0.47024067637870814,0.21299192950889548,0.47024067637870814,0.5567144719687093,12.377432357352687,685,767
vineyard_object_detection_paper-18,Test: Dataset (v47),0.44214998667473904,0.18532548572354116,0.44214998667473904,0.5318877551020408,23.58948842195019,702,784
vineyard_object_detection_paper-18,Test: Dataset (v48),0.17510571694740223,0.05496907842054109,0.17510571694740223,0.25578703703703703,35.906497787823795,491,864
vineyard_object_detection_paper-18,Test: Dataset (v49),0.17139309237958392,0.04913567337932299,0.17139309237958392,0.2515212981744422,59.62114520227323,525,986
vineyard_object_detection_paper-18,Test: Dataset (v5),0.31022535551643887,0.1248047335036829,0.31022535551643887,0.38866396761133604,60.133276721841995,1168,1729
vineyard_object_detection_paper-18,Test: Dataset (v50),0.6702397556111502,0.3447912140997472,0.6702397556111502,0.7089715536105032,12.515520799426923,873,914
vineyard_object_detection_paper-18,Test: Dataset (v51),0.6338101494696757,0.3203901328910958,0.6338101494696757,0.6705756929637526,23.782141328840368,877,938
vineyard_object_detection_paper-18,Test: Dataset (v52),0.3291095238581573,0.13957797609615605,0.3291095238581573,0.3998091603053435,36.07938113969087,769,1048
vineyard_object_detection_paper-18,Test: Dataset (v53),0.33879726212898564,0.14054348408769837,0.33879726212898564,0.4133114215283484,59.8058490118597,896,1217
vineyard_object_detection_paper-18,Test: Dataset (v54),0.6451937616900432,0.3185256195801007,0.6451937616900432,0.7,13.051368831908501,1253,1320
vineyard_object_detection_paper-18,Test: Dataset (v55),0.622338978034028,0.306970091157201,0.622338978034028,0.6755358462675536,24.223230445381713,1265,1353
vineyard_object_detection_paper-18,Test: Dataset (v56),0.3136157234174001,0.12629182828865798,0.3136157234174001,0.3822937625754527,36.22031594743378,1032,1491
vineyard_object_detection_paper-18,Test: Dataset (v57),0.31022535551643887,0.1248047335036829,0.31022535551643887,0.38866396761133604,60.214208541927945,1168,1729
vineyard_object_detection_paper-18,Test: Dataset (v6),0.6410089651963442,0.2970535717745425,0.6410089651963442,0.7339901477832512,6.811292242775807,412,406
vineyard_object_detection_paper-18,Test: Dataset (v7),0.6006323401923559,0.27550855724815926,0.6006323401923559,0.6867469879518072,21.886162262151622,388,415
vineyard_object_detection_paper-18,Test: Dataset (v70),0.48147618838636813,0.20912640610709188,0.48147618838636813,0.576271186440678,7.605638692605787,744,767
vineyard_object_detection_paper-18,Test: Dataset (v8),0.268371622478882,0.09396317365193421,0.268371622478882,0.34085778781038373,34.84220357731064,263,443
vineyard_object_detection_paper-18,Test: Dataset (v9),0.25604873539274625,0.08570033869083817,0.25604873539274625,0.330078125,58.894353434592574,272,512
vineyard_object_detection_paper-19,Test: Dataset (v10),0.9027891755049391,0.493262157751287,0.9027891755049391,0.9222423146473779,7.049628713569624,576,553
vineyard_object_detection_paper-19,Test: Dataset (v11),0.8663713217866176,0.4797114194485545,0.8663713217866176,0.8892794376098418,22.235061096452203,576,569
vineyard_object_detection_paper-19,Test: Dataset (v12),0.6972605572661678,0.3150848819512143,0.6972605572661678,0.7814992025518341,34.799993362428026,723,627
vineyard_object_detection_paper-19,Test: Dataset (v13),0.653444671974557,0.30723658254445146,0.653444671974557,0.7335127860026918,58.58612713041596,777,743
vineyard_object_detection_paper-19,Test: Dataset (v14),0.42948063648038715,0.17305014387760526,0.42948063648038715,0.5401662049861495,7.0899856453655525,475,361
vineyard_object_detection_paper-19,Test: Dataset (v15),0.39267008312777674,0.14902865264191115,0.39267008312777674,0.5094850948509485,22.2910876742549,462,369
vineyard_object_detection_paper-19,Test: Dataset (v16),0.1677312357897007,0.047132027047050495,0.1677312357897007,0.26365795724465557,35.244458349944374,331,421
vineyard_object_detection_paper-19,Test: Dataset (v17),0.16524746364005066,0.04352191558015699,0.16524746364005066,0.2721518987341772,58.6852585517603,361,474
vineyard_object_detection_paper-19,Test: Dataset (v18),0.8049726174472598,0.41698664320604206,0.8049726174472598,0.8519290928050052,7.57551279060478,1013,959
vineyard_object_detection_paper-19,Test: Dataset (v19),0.7796035730195663,0.4067227664754842,0.7796035730195663,0.8272357723577236,23.121351522155567,1008,984
vineyard_object_detection_paper-19,Test: Dataset (v2),0.7015327885798796,0.34961644047202906,0.7015327885798796,0.7666666666666667,7.911336355850477,1488,1320
vineyard_object_detection_paper-19,Test: Dataset (v20),0.5784153195498355,0.2551771149914313,0.5784153195498355,0.6757009345794392,35.95809620982012,1098,1070
vineyard_object_detection_paper-19,Test: Dataset (v21),0.5560952325007105,0.250534418870669,0.5560952325007105,0.6414342629482072,60.01294909319144,1181,1255
vineyard_object_detection_paper-19,Test: Dataset (v23),0.5194243589795757,0.2230341511236213,0.5194243589795757,0.6326530612244898,23.841848184971106,894,784
vineyard_object_detection_paper-19,Test: Dataset (v24),0.2829186382708903,0.10485701146412363,0.2829186382708903,0.39814814814814814,36.01093043722513,706,864
vineyard_object_detection_paper-19,Test: Dataset (v25),0.2838645579872363,0.1008867246472915,0.2838645579872363,0.3945233265720081,59.99127215944155,765,986
vineyard_object_detection_paper-19,Test: Dataset (v26),0.7267911626038659,0.36917807168619576,0.7267911626038659,0.7713347921225383,7.720420762166809,1051,914
vineyard_object_detection_paper-19,Test: Dataset (v27),0.6896923054451717,0.35282514318749075,0.6896923054451717,0.7398720682302772,23.850356572628353,1038,938
vineyard_object_detection_paper-19,Test: Dataset (v28),0.48448837212343143,0.20490758003530732,0.48448837212343143,0.5734732824427481,35.76608096232439,1054,1048
vineyard_object_detection_paper-19,Test: Dataset (v29),0.44358392625250315,0.1905772400391319,0.44358392625250315,0.5396536007292616,60.12679917642713,1017,1097
vineyard_object_detection_paper-19,Test: Dataset (v3),0.6801454422589357,0.3366122517344339,0.6801454422589357,0.7405764966740577,24.5143451341919,1470,1353
vineyard_object_detection_paper-19,Test: Dataset (v30),0.5711546125105023,0.26144456988167813,0.5711546125105023,0.6699507389162561,10.656324946807077,388,406
vineyard_object_detection_paper-19,Test: Dataset (v31),0.6475103788071941,0.2957568308247649,0.6475103788071941,0.7421686746987952,21.507858786065775,432,415
vineyard_object_detection_paper-19,Test: Dataset (v32),0.415619361644018,0.17097689549812323,0.415619361644018,0.5259593679458239,34.59999249094462,375,443
vineyard_object_detection_paper-19,Test: Dataset (v33),0.4096189952411872,0.17070695107140946,0.4096189952411872,0.508,57.33431709208833,393,500
vineyard_object_detection_paper-19,Test: Dataset (v34),0.8705687117544628,0.4707510547703855,0.8705687117544628,0.8987341772151899,10.492570802654937,556,553
vineyard_object_detection_paper-19,Test: Dataset (v35),0.8663713217866176,0.4797114194485545,0.8663713217866176,0.8892794376098418,21.739079337159037,576,569
vineyard_object_detection_paper-19,Test: Dataset (v36),0.6972605572661678,0.3150848819512143,0.6972605572661678,0.7814992025518341,34.73079760530361,723,627
vineyard_object_detection_paper-19,Test: Dataset (v37),0.65198970365417,0.30577676776509694,0.65198970365417,0.7421150278293135,57.51759259234723,591,539
vineyard_object_detection_paper-19,Test: Dataset (v38),0.41681154474296866,0.21054358204302698,0.41681154474296866,0.5096952908587258,10.760742976549034,376,361
vineyard_object_detection_paper-19,Test: Dataset (v39),0.39267008312777674,0.14902865264191115,0.39267008312777674,0.5094850948509485,22.363987532259078,462,369
vineyard_object_detection_paper-19,Test: Dataset (v4),0.458467981963316,0.19375812196655484,0.458467981963316,0.5593561368209256,36.172154258727325,1429,1491
vineyard_object_detection_paper-19,Test: Dataset (v40),0.1677312357897007,0.047132027047050495,0.1677312357897007,0.26365795724465557,35.192546857666194,331,421
vineyard_object_detection_paper-19,Test: Dataset (v41),0.16524746364005066,0.04352191558015699,0.16524746364005066,0.2721518987341772,59.30839664346061,361,474
vineyard_object_detection_paper-19,Test: Dataset (v42),0.7512991305040622,0.38461433795457844,0.7512991305040622,0.8018769551616267,12.169745237483605,944,959
vineyard_object_detection_paper-19,Test: Dataset (v43),0.7796035730195663,0.4067227664754842,0.7796035730195663,0.8272357723577236,23.570383071746004,1008,984
vineyard_object_detection_paper-19,Test: Dataset (v44),0.5784153195498355,0.2551771149914313,0.5784153195498355,0.6757009345794392,35.74277510859371,1098,1070
vineyard_object_detection_paper-19,Test: Dataset (v45),0.5467723820169451,0.24624328444075114,0.5467723820169451,0.6353135313531353,59.58470145967245,1141,1212
vineyard_object_detection_paper-19,Test: Dataset (v46),0.49614068141854234,0.23533212306186527,0.49614068141854234,0.5945241199478487,12.405962808672124,764,767
vineyard_object_detection_paper-19,Test: Dataset (v47),0.5194243589795757,0.2230341511236213,0.5194243589795757,0.6326530612244898,23.5970626768056,894,784
vineyard_object_detection_paper-19,Test: Dataset (v48),0.2829186382708903,0.10485701146412363,0.2829186382708903,0.39814814814814814,35.94334162492773,706,864
vineyard_object_detection_paper-19,Test: Dataset (v49),0.2838645579872363,0.1008867246472915,0.2838645579872363,0.3945233265720081,59.71211453656355,765,986
vineyard_object_detection_paper-19,Test: Dataset (v5),0.44687783395416175,0.18953548927698693,0.44687783395416175,0.5401966454598034,60.60104040205563,1542,1729
vineyard_object_detection_paper-19,Test: Dataset (v50),0.7022391419596364,0.3711393367662278,0.7022391419596364,0.7450765864332604,12.51244656659498,932,914
vineyard_object_detection_paper-19,Test: Dataset (v51),0.6896923054451717,0.35282514318749075,0.6896923054451717,0.7398720682302772,23.950924131069943,1038,938
vineyard_object_detection_paper-19,Test: Dataset (v52),0.48448837212343143,0.20490758003530732,0.48448837212343143,0.5734732824427481,36.061669705912294,1054,1048
vineyard_object_detection_paper-19,Test: Dataset (v53),0.4617757291441536,0.20003257907546798,0.4617757291441536,0.5538208709942481,60.225164450828295,1138,1217
vineyard_object_detection_paper-19,Test: Dataset (v54),0.6633674416925484,0.33718616148038516,0.6633674416925484,0.7219696969696969,13.061704076651688,1320,1320
